field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
clear,Clear,W001,checkbox,boolean,narrative_derived,choice,0,5,green,,Y,,llm_over_narrative,
print,Print,W002,checkbox,boolean,narrative_derived,choice,0,5,green,,Y,,llm_over_narrative,
tax_year_begin,Tax year begin,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
tax_year_end,Tax year end,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
name_of_corporation,Name of Corporation,W005,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
fed_business_code,Fed Business Code,W006,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
990t_or_1120_h_check_box,990T or 1120-H check box,W007,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address,Address,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
fed_employer_id_number,Fed Employer ID Number,W009,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
state_of_incorporation,State of Incorporation,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
city_town_or_post_office,"City, Town or Post Office",W011,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
state,State,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
zip_code,Zip Code,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
parent_company_employer_id_number,Parent Company Employer ID Number,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
contact_person_s_first_name,Contact Person's First Name,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
contact_person_s_last_name,Contact Person's Last Name,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
area_code,Area Code,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
telephone_number,Telephone Number,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
address_change,Address Change,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
exemption_due_to_86_272,Exemption due to 86-272,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
