field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
clear,Clear,W001,checkbox,boolean,narrative_derived,choice,0,5,green,,Y,,llm_over_narrative,
print,Print,W002,checkbox,boolean,narrative_derived,choice,0,5,green,,Y,,llm_over_narrative,
amended_return,Amended return,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
decedent_first_name,Decedent First Name,W004,text,text,party_attr,decedent,0,0,green,Y,,,case_dict,
middle_initial_decedent,Middle Initial Decedent,W005,text,text,party_attr,decedent,0,0,green,Y,,,case_dict,
decedent_last_name,Decedent Last Name,W006,text,text,party_attr,decedent,0,0,green,Y,,,case_dict,
decedent_ssn,Decedent SSN,W007,text,text,party_attr,decedent,0,0,green,Y,,,case_dict,
date_of_death,Date of death,W008,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
domicile_at_date_of_death_street_address,Domicile at Date of Death Street address,W009,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
domicile_city,Domicile City,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
decedent_state,Decedent State,W011,text,text,party_attr,decedent,0,0,green,Y,,,case_dict,
decedent_zip_code,Decedent zip code,W012,text,text,party_attr,decedent,0,0,green,Y,,,case_dict,
decedent_county,Decedent County,W013,text,text,case_constant,county,0,0,green,Y,,,case_dict,
personal_rep_first_name,Personal Rep First Name,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
middle_initial_personal_rep,Middle Initial Personal Rep,W015,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
personal_rep_last_name,Personal Rep Last Name,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
personal_rep_ssn,Personal Rep SSN,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
pr_area_code,PR Area Code,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
pr_telephone_number,PR Telephone number,W019,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
pr_fax_area_code,PR Fax Area Code,W020,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
pr_fax_telephone_number,PR Fax Telephone number,W021,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
personal_rep_address,Personal Rep address,W022,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
